"name","zipcode","judet"
"POCRUIA","217501","GORJ"
"RACOTI","217502","GORJ"
"SOHODOL","217503","GORJ"
"TOPESTI","217504","GORJ"
"VALCELE","217506","GORJ"
"VANATA","217507","GORJ"
"TURBUREA","217515","GORJ"
"COCOROVA","217516","GORJ"
"POIANA","217517","GORJ"
"SPAHII","217518","GORJ"
"SIPOTU","217519","GORJ"
"TURCENI","217520","GORJ"
"GARBOVU","217521","GORJ"
"JILTU","217522","GORJ"
"MURGESTI","217523","GORJ"
"STRAMBA-JIU","217524","GORJ"
"VALEA VIEI","217526","GORJ"
"TURCINESTI","217530","GORJ"
"CARTIU","217531","GORJ"
"HOREZU","217532","GORJ"
"RUGI","217533","GORJ"
"TANTARENI","217535","GORJ"
"ARPADIA","217536","GORJ"
"CHICIORA","217537","GORJ"
"FLORESTI","217538","GORJ"
"URDARI","217540","GORJ"
"FANTANELE","217541","GORJ"
"HOTAROASA","217542","GORJ"
"VAGIULESTI","217545","GORJ"
"CARCIU","217546","GORJ"
"COVRIGI","217547","GORJ"
"MURGILESTI","217548","GORJ"
"VALEA MOTRULUI","217549","GORJ"
"VLADIMIR","217550","GORJ"
"ANDREESTI","217551","GORJ"
"FRASIN","217552","GORJ"
"VALEA DESULUI","217553","GORJ"
"DUDASU SCHELEI","220001","MEHEDINTI"
"GURA VAII","220002","MEHEDINTI"
"SCHELA CLADOVEI","220003","MEHEDINTI"
"DROBETA-TURNU","220004","MEHEDINTI"
"BAIA DE ARAMA","225100","MEHEDINTI"
"BRATILOVU","225101","MEHEDINTI"
"BREBINA","225102","MEHEDINTI"
"DEALU MARE","225103","MEHEDINTI"
"MARASESTI","225104","MEHEDINTI"
"NEGOESTI","225105","MEHEDINTI"
"PISTRITA","225106","MEHEDINTI"
"STANESTI","225107","MEHEDINTI"
"TITERLESTI","225108","MEHEDINTI"
"ORSOVA","225200","MEHEDINTI"
"STREHAIA","225300","MEHEDINTI"
"CIOCHIUTA","225301","MEHEDINTI"
"COMANDA","225302","MEHEDINTI"
"HURDUCESTI","225303","MEHEDINTI"
"LUNCA BANULUI","225304","MEHEDINTI"
"MENTI","225305","MEHEDINTI"
"MOTRULENI","225306","MEHEDINTI"
"SLATINICU MARE","225307","MEHEDINTI"
"SLATINICU MIC","225308","MEHEDINTI"
"STANCESTI","225309","MEHEDINTI"
"VANJU MARE","225400","MEHEDINTI"
"BUCURA","225401","MEHEDINTI"
"NICOLAE BALCESCU","225402","MEHEDINTI"
"OREVITA MARE","225403","MEHEDINTI"
"TRAIAN","225404","MEHEDINTI"
"PORTILE DE FIER II","227005","MEHEDINTI"
"BALA","227010","MEHEDINTI"
"BALA DE SUS","227011","MEHEDINTI"
"BRATESUL","227012","MEHEDINTI"
"BRATIVOESTI","227013","MEHEDINTI"
"CAMPU MARE","227014","MEHEDINTI"
"CARSU","227016","MEHEDINTI"
"COMANESTI","227017","MEHEDINTI"
"CRAINICI","227018","MEHEDINTI"
"DALMA","227019","MEHEDINTI"
"IUPCA","227021","MEHEDINTI"
"MOLANI","227022","MEHEDINTI"
"RUDINA","227023","MEHEDINTI"
"RUNCUSORU","227024","MEHEDINTI"
"SARDANESTI","227026","MEHEDINTI"
"VIDIMIRESTI","227027","MEHEDINTI"
"BALTA","227030","MEHEDINTI"
"COADA CORNETULUI","227031","MEHEDINTI"
"COSTESTI","227032","MEHEDINTI"
"GORNOVITA","227033","MEHEDINTI"
"NEVATU","227034","MEHEDINTI"
"PREJNA","227036","MEHEDINTI"
"SFODEA","227037","MEHEDINTI"
"BALACITA","227040","MEHEDINTI"
"DOBRA","227041","MEHEDINTI"
"GVARDINITA","227042","MEHEDINTI"
"BACLES","227045","MEHEDINTI"
"CORZU","227046","MEHEDINTI"
"GIURA","227047","MEHEDINTI"
"PETRA","227048","MEHEDINTI"
"PODU GROSULUI","227049","MEHEDINTI"
"SELISTIUTA","227051","MEHEDINTI"
"SMADOVITA","227052","MEHEDINTI"
"BALVANESTI","227055","MEHEDINTI"
"BALVANESTII DE JOS","227056","MEHEDINTI"
"CALINESTII DE JOS","227057","MEHEDINTI"
"CALINESTII DE SUS","227058","MEHEDINTI"
"PARLAGELE","227059","MEHEDINTI"
"BREZNITA-MOTRU","227060","MEHEDINTI"
"COSOVAT","227061","MEHEDINTI"
"DELENI","227062","MEHEDINTI"
"FAUROAIA","227063","MEHEDINTI"
"PLAI","227064","MEHEDINTI"
"TALAPANU","227066","MEHEDINTI"
"VALEA TEIULUI","227067","MEHEDINTI"
"BREZNITA-OCOL","227070","MEHEDINTI"
"JIDOSTITA","227071","MEHEDINTI"
"MAGHERU","227072","MEHEDINTI"
"SUSITA (BREZNITA-OCOL)","227073","MEHEDINTI"
"BROSTENI","227075","MEHEDINTI"
"CAPATANESTI","227076","MEHEDINTI"
"LUNCSOARA","227077","MEHEDINTI"
"LUPSA DE JOS","227078","MEHEDINTI"
"LUPSA DE SUS","227079","MEHEDINTI"
"MERIS","227081","MEHEDINTI"
"BURILA MARE","227085","MEHEDINTI"
"CRIVINA","227086","MEHEDINTI"
"IZVORU FRUMOS","227087","MEHEDINTI"
"TIGANASI","227088","MEHEDINTI"
"VRANCEA","227089","MEHEDINTI"
"BUTOIESTI","227090","MEHEDINTI"
"ARGINESTI","227091","MEHEDINTI"
"BUICESTI","227092","MEHEDINTI"
"GURA MOTRULUI","227093","MEHEDINTI"
"JUGASTRU","227094","MEHEDINTI"
"PLUTA","227096","MEHEDINTI"
"RADUTESTI","227097","MEHEDINTI"
"TANTARU","227098","MEHEDINTI"
"CAZANESTI","227100","MEHEDINTI"
"ERCEA","227101","MEHEDINTI"
"GARBOVATU DE SUS","227102","MEHEDINTI"
"GOVODARVA","227103","MEHEDINTI"
"ILOVU","227104","MEHEDINTI"
"JIGNITA","227106","MEHEDINTI"
"PALTINISU","227107","MEHEDINTI"
"POIANA","227108","MEHEDINTI"
"ROSIA","227109","MEHEDINTI"
"SEVERINESTI","227111","MEHEDINTI"
"SUHARU","227112","MEHEDINTI"
"VALEA COSUSTEI","227113","MEHEDINTI"
"CIRESU","227120","MEHEDINTI"
"BUNOAICA","227121","MEHEDINTI"
"JUPANESTI","227122","MEHEDINTI"
"NEGRUSA","227123","MEHEDINTI"
"CORCOVA","227125","MEHEDINTI"
"BRETA","227126","MEHEDINTI"
"CERNAIA","227127","MEHEDINTI"
"CORDUN","227128","MEHEDINTI"
"CROICA","227129","MEHEDINTI"
"GARBOVATU DE JOS","227131","MEHEDINTI"
"IMOASA","227132","MEHEDINTI"
"JIROV","227133","MEHEDINTI"
"MARU ROSU","227134","MEHEDINTI"
"PARVULESTI","227136","MEHEDINTI"
"PUSCASU","227137","MEHEDINTI"
"STEJARU","227138","MEHEDINTI"
"VLADASESTI","227139","MEHEDINTI"
"CORLATEL","227145","MEHEDINTI"
"VALEA ANILOR","227146","MEHEDINTI"
"CUJMIR","227150","MEHEDINTI"
"AURORA","227151","MEHEDINTI"
"CUJMIRU MIC","227152","MEHEDINTI"
"DARVARI","227155","MEHEDINTI"
"GEMENI","227156","MEHEDINTI"
"DEVESEL","227160","MEHEDINTI"
"BATOTI","227161","MEHEDINTI"
"BISTRETU","227162","MEHEDINTI"
"DUNAREA MICA","227163","MEHEDINTI"
"SCAPAU","227164","MEHEDINTI"
"TISMANA","227166","MEHEDINTI"
"DUBOVA","227170","MEHEDINTI"
"BAIA NOUA","227171","MEHEDINTI"
"EIBENTHAL","227172","MEHEDINTI"
"DUMBRAVA","227175","MEHEDINTI"
"ALBULESTI","227176","MEHEDINTI"
"BRAGLEASA","227177","MEHEDINTI"
"DUMBRAVA DE JOS","227178","MEHEDINTI"
"DUMBRAVA DE MIJLOC","227179","MEHEDINTI"
"DUMBRAVA DE SUS","227181","MEHEDINTI"
"GOLINEASA","227182","MEHEDINTI"
"HIGIU","227183","MEHEDINTI"
"ROCSORENI","227184","MEHEDINTI"
"VALEA MARCULUI","227186","MEHEDINTI"
"VARODIA","227187","MEHEDINTI"
"VLADICA","227188","MEHEDINTI"
"ESELNITA","227195","MEHEDINTI"
"FLORESTI","227200","MEHEDINTI"
"COPACIOASA","227201","MEHEDINTI"
"GARDOAIA","227202","MEHEDINTI"
"LIVEZI","227203","MEHEDINTI"
"MOSNENI","227204","MEHEDINTI"
"PESTEANA","227206","MEHEDINTI"
"PESTENUTA","227207","MEHEDINTI"
"STROESTI","227208","MEHEDINTI"
"ZEGUJANI","227209","MEHEDINTI"
"GARLA MARE","227210","MEHEDINTI"
"VRATA","227211","MEHEDINTI"
"GODEANU","227215","MEHEDINTI"
"MARGA","227216","MEHEDINTI"
"PAUNESTI","227217","MEHEDINTI"
"SIROCA","227218","MEHEDINTI"
"GOGOSU","227220","MEHEDINTI"
"BALTA VERDE","227221","MEHEDINTI"
"BURILA MICA","227222","MEHEDINTI"
"OSTROVU MARE","227223","MEHEDINTI"
"GRECI","227225","MEHEDINTI"
"BALTANELE (GRECI)","227226","MEHEDINTI"
"BLIDARU","227227","MEHEDINTI"
"SALATRUC","227228","MEHEDINTI"
"VALEA PETRII","227229","MEHEDINTI"
"VISINA","227231","MEHEDINTI"
"GROZESTI","227235","MEHEDINTI"
"CARCENI","227236","MEHEDINTI"
"PASARANI","227237","MEHEDINTI"
"SUSITA (GROZESTI)","227238","MEHEDINTI"
"GRUIA","227240","MEHEDINTI"
"IZVOARELE","227241","MEHEDINTI"
"POIANA GRUII","227242","MEHEDINTI"
"HINOVA","227245","MEHEDINTI"
"BISTRITA","227246","MEHEDINTI"
"CARJEI","227247","MEHEDINTI"
"OSTROVU CORBULUI","227248","MEHEDINTI"
"HUSNICIOARA","227250","MEHEDINTI"
"ALUNISUL","227251","MEHEDINTI"
"BADITESTI","227252","MEHEDINTI"
"BOROGEA","227253","MEHEDINTI"
"CELNATA","227254","MEHEDINTI"
"DUMBRAVITA","227256","MEHEDINTI"
"MARMANU","227257","MEHEDINTI"
"OPRANESTI","227258","MEHEDINTI"
"PERI","227259","MEHEDINTI"
"PRIBOIESTI","227261","MEHEDINTI"
"SELISTENI","227262","MEHEDINTI"
"ILOVAT","227270","MEHEDINTI"
"BUDANESTI","227271","MEHEDINTI"
"CRACU LUNG","227272","MEHEDINTI"
"DALBOCITA","227273","MEHEDINTI"
"FIRIZU","227274","MEHEDINTI"
"RACOVA","227276","MEHEDINTI"
"ILOVITA","227280","MEHEDINTI"
"BAHNA","227281","MEHEDINTI"
"MOISESTI","227282","MEHEDINTI"
"ISVERNA","227285","MEHEDINTI"
"BUSESTI","227286","MEHEDINTI"
"CERNA-VARF","227287","MEHEDINTI"
"DRAGHESTI","227288","MEHEDINTI"
"GIURGIANI","227289","MEHEDINTI"
"NADANOVA","227291","MEHEDINTI"
"SELISTEA","227292","MEHEDINTI"
"TURTABA","227293","MEHEDINTI"
"IZVORU BARZII","227295","MEHEDINTI"
"BALOTESTI","227296","MEHEDINTI"
"HALANGA","227297","MEHEDINTI"
"PUTINEI","227298","MEHEDINTI"
"RASCOLESTI","227299","MEHEDINTI"
"SCHINTEIESTI","227301","MEHEDINTI"
"SCHITU TOPOLNITEI","227302","MEHEDINTI"
"JIANA","227305","MEHEDINTI"
"CIOROBORENI","227306","MEHEDINTI"
"DANCEU","227307","MEHEDINTI"
"JIANA MARE","227308","MEHEDINTI"
"JIANA VECHE","227309","MEHEDINTI"
"LIVEZILE","227310","MEHEDINTI"
"IZVORALU DE JOS","227311","MEHEDINTI"
"IZVORU ANESTILOR","227312","MEHEDINTI"
"PETRIS","227313","MEHEDINTI"
"VALEA IZVORULUI","227314","MEHEDINTI"
"MALOVAT","227315","MEHEDINTI"
"23 AUGUST","227316","MEHEDINTI"
"BARDA","227317","MEHEDINTI"
"BOBAITA","227318","MEHEDINTI"
"COLIBASI","227319","MEHEDINTI"
"LAZU","227321","MEHEDINTI"
"NEGRESTI","227322","MEHEDINTI"
"OBARSIA DE CAMP","227325","MEHEDINTI"
"IZIMSA","227326","MEHEDINTI"
"OBARSIA-CLOSANI","227330","MEHEDINTI"
"GODEANU (OBARSIA-CLOSANI)","227331","MEHEDINTI"
"OPRISOR","227335","MEHEDINTI"
"PRISACEAUA","227336","MEHEDINTI"
"PADINA","227340","MEHEDINTI"
"BIBAN","227341","MEHEDINTI"
"IABLANITA","227342","MEHEDINTI"
"OLTEANCA","227343","MEHEDINTI"
"PADINA MARE","227344","MEHEDINTI"
"PADINA MICA","227346","MEHEDINTI"
"SLASOMA","227347","MEHEDINTI"
"PATULELE","227350","MEHEDINTI"
"VIASU","227351","MEHEDINTI"
"PODENI","227355","MEHEDINTI"
"GORNENTI","227356","MEHEDINTI"
"MALARISCA","227357","MEHEDINTI"
"PONOARELE","227360","MEHEDINTI"
"BALUTA","227361","MEHEDINTI"
"BARAIACU","227362","MEHEDINTI"
"BRANZENI","227363","MEHEDINTI"
"BUICANI","227364","MEHEDINTI"
"CEPTURENI","227366","MEHEDINTI"
"CRACU MUNTELUI","227367","MEHEDINTI"
"DELURENI","227368","MEHEDINTI"
"GARDANEASA","227369","MEHEDINTI"
"GHEORGHESTI","227371","MEHEDINTI"
"LUDU","227372","MEHEDINTI"
"PROITESTI","227373","MEHEDINTI"
"RAICULESTI","227374","MEHEDINTI"
"SIPOTU (PONOARELE)","227376","MEHEDINTI"
"VALEA URSULUI (PONOARELE)","227377","MEHEDINTI"
"POROINA MARE","227380","MEHEDINTI"
"FANTANILE NEGRE","227381","MEHEDINTI"
"STIGNITA","227382","MEHEDINTI"
"SIPOTU (POROINA MARE)","227383","MEHEDINTI"
"PRISTOL","227385","MEHEDINTI"
"COZIA","227386","MEHEDINTI"
"PRUNISOR","227390","MEHEDINTI"
"ARVATESTI","227391","MEHEDINTI"
"BALOTA","227392","MEHEDINTI"
"BALTANELE (PRUNISOR)","227393","MEHEDINTI"
"CERVENITA","227394","MEHEDINTI"
"DRAGOTESTI","227396","MEHEDINTI"
"FANTANA DOMNEASCA","227397","MEHEDINTI"
"GARNITA","227398","MEHEDINTI"
"GHELMEGIOAIA","227399","MEHEDINTI"
"GUTU","227401","MEHEDINTI"
"IGIROASA","227402","MEHEDINTI"
"LUMNIC","227403","MEHEDINTI"
"MIJARCA","227404","MEHEDINTI"
"PRUNARU","227406","MEHEDINTI"
"ZEGAIA","227407","MEHEDINTI"
"PUNGHINA","227410","MEHEDINTI"
"CEARANGU","227411","MEHEDINTI"
"DRINCEA","227412","MEHEDINTI"
"MAGURELE","227413","MEHEDINTI"
"RECEA","227414","MEHEDINTI"
"SATU NOU","227416","MEHEDINTI"
"ROGOVA","227420","MEHEDINTI"
"POROINITA","227421","MEHEDINTI"
"SALCIA","227425","MEHEDINTI"
"STANGACEAUA","227430","MEHEDINTI"
"BARLOGENI","227431","MEHEDINTI"
"BREZNICIOARA","227432","MEHEDINTI"
"CERANGANUL","227433","MEHEDINTI"
"FATA MOTRULUI","227434","MEHEDINTI"
"POSTA VECHE","227436","MEHEDINTI"
"SATU MARE","227437","MEHEDINTI"
"TARSA","227438","MEHEDINTI"
"SVINITA","227440","MEHEDINTI"
"SIMIAN","227445","MEHEDINTI"
"CERNETI","227446","MEHEDINTI"
"DEDOVITA NOUA","227447","MEHEDINTI"
"DEDOVITA VECHE","227448","MEHEDINTI"
"DUDASU","227449","MEHEDINTI"
"ERGHEVITA","227451","MEHEDINTI"
"POROINA","227452","MEHEDINTI"
"VALEA COPCII","227453","MEHEDINTI"
"SISESTI","227455","MEHEDINTI"
"CARAMIDARU","227456","MEHEDINTI"
"CIOVARNASANI","227457","MEHEDINTI"
"COCOROVA","227458","MEHEDINTI"
"CRAGUESTI","227459","MEHEDINTI"
"NOAPTESA","227461","MEHEDINTI"
"SOVARNA","227465","MEHEDINTI"
"OHABA","227466","MEHEDINTI"
"STUDINA","227467","MEHEDINTI"
"TAMNA","227470","MEHEDINTI"
"ADUNATII TEIULUI","227471","MEHEDINTI"
"BOCENI","227472","MEHEDINTI"
"COLARET","227473","MEHEDINTI"
"CREMENEA","227474","MEHEDINTI"
"FATA CREMENII","227476","MEHEDINTI"
"IZVORALU","227477","MEHEDINTI"
"MANU","227478","MEHEDINTI"
"PAVAT","227479","MEHEDINTI"
"PLOPI","227481","MEHEDINTI"
"VALEA URSULUI (TAMNA)","227482","MEHEDINTI"
"VANATORI","227490","MEHEDINTI"
"BRANISTEA","227491","MEHEDINTI"
"GOANTA","227492","MEHEDINTI"
"ROSIORI","227493","MEHEDINTI"
"VANJULET","227495","MEHEDINTI"
"HOTARANI","227496","MEHEDINTI"
"VLADAIA","227500","MEHEDINTI"
"ALMAJEL","227501","MEHEDINTI"
"SCORILA","227502","MEHEDINTI"
"STIRCOVITA","227503","MEHEDINTI"
"VOLOIAC","227505","MEHEDINTI"
"COTOROAIA","227506","MEHEDINTI"
"LAC","227507","MEHEDINTI"
"RUPTURA","227508","MEHEDINTI"
"SPERLESTI","227509","MEHEDINTI"
"TITIRIGI","227511","MEHEDINTI"
"VALEA BUNA","227512","MEHEDINTI"
"VOLOICEL","227513","MEHEDINTI"
"CIREASOV","230001","OLT"
"SLATINA","230002","OLT"
"BALS","235100","OLT"
"CORBENI","235101","OLT"
"ROMANA","235102","OLT"
"TEIS","235103","OLT"
"CARACAL","235200","OLT"
"CORABIA","235300","OLT"
"TUDOR VLADIMIRESCU","235301","OLT"
"VARTOPU","235302","OLT"
"DRAGANESTI-OLT","235400","OLT"
"COMANI","235401","OLT"
"PIATRA-OLT","235500","OLT"
"BISTRITA NOUA","235501","OLT"
"CRIVA DE JOS","235502","OLT"
"CRIVA DE SUS","235503","OLT"
"ENOSESTI","235504","OLT"
"PIATRA","235505","OLT"
"SCORNICESTI","235600","OLT"
"BALTATI","235601","OLT"
"BIRCII","235602","OLT"
"CHITEASCA","235603","OLT"
"CONSTANTINESTI","235604","OLT"
"JITARU","235605","OLT"
"MARGINENI-SLOBOZIA","235606","OLT"
"MIHAILESTI-POPESTI","235607","OLT"
"MOGOSESTI","235608","OLT"
"NEGRENI","235609","OLT"
"PISCANI","235610","OLT"
"RUSCIORI","235611","OLT"
"SUICA","235612","OLT"
"TEIUS","235613","OLT"
"BALDOVINESTI","237005","OLT"
"BALEASA","237006","OLT"
"BROSTENI","237007","OLT"
"DAMBURILE","237008","OLT"
"GAVANESTI","237009","OLT"
"GUBANDRU","237011","OLT"
"PIETRIS","237012","OLT"
"BABICIU","237015","OLT"
"BARASTI","237020","OLT"
"BARASTII DE CEPTURI","237021","OLT"
"BARASTII DE VEDE","237022","OLT"
"BOROESTI","237023","OLT"
"CIOCANESTI","237024","OLT"
"LAZARESTI","237026","OLT"
"MERENI","237027","OLT"
"MOTOESTI","237028","OLT"
"POPESTI (BARASTI)","237029","OLT"
"BARZA","237030","OLT"
"BRANET","237031","OLT"
"BOBICESTI","237035","OLT"
"BECHET","237036","OLT"
"BELGUN","237037","OLT"
"CHINTESTI","237038","OLT"
"COMANESTI","237039","OLT"
"GOVORA","237041","OLT"
"LEOTESTI","237042","OLT"
"MIRILA","237043","OLT"
"BRASTAVATU","237045","OLT"
"CRUSOVU","237046","OLT"
"BRANCOVENI","237050","OLT"
"MARGHENI","237051","OLT"
"OCIOGI","237052","OLT"
"VALENI (BRANCOVENI)","237053","OLT"
"BREBENI","237055","OLT"
"TEIUSU","237056","OLT"
"BUCINISU","237060","OLT"
"BUCINISU MIC","237061","OLT"
"CARLOGANI","237065","OLT"
"BECULESTI","237066","OLT"
"CEPARI","237067","OLT"
"SCORBURA","237068","OLT"
"STUPINA","237069","OLT"
"CEZIENI","237070","OLT"
"BONDREA","237071","OLT"
"CORLATESTI","237072","OLT"
"CILIENI","237075","OLT"
"COLONESTI","237080","OLT"
"BARASTI (COLONESTI)","237081","OLT"
"BATARENI","237082","OLT"
"CARSTANI","237083","OLT"
"CHELBESTI","237084","OLT"
"GUESTI","237086","OLT"
"MARUNTEI (COLONESTI)","237087","OLT"
"NAVARGENI","237088","OLT"
"VLAICI","237089","OLT"
"CORBU","237090","OLT"
"BURDULESTI","237091","OLT"
"BUZESTI","237092","OLT"
"CIURESTI","237093","OLT"
"MILCOVENI","237094","OLT"
"COTEANA","237095","OLT"
"CRAMPOIA","237100","OLT"
"BUTA","237101","OLT"
"CUNGREA","237105","OLT"
"CEPESTI","237106","OLT"
"IBANESTI","237107","OLT"
"MIESTI","237108","OLT"
"OTESTII DE JOS","237109","OLT"
"OTESTII DE SUS","237111","OLT"
"SPATARU","237112","OLT"
"CURTISOARA","237115","OLT"
"DOBROTINET","237116","OLT"
"LINIA DIN VALE","237117","OLT"
"PIETRISU","237118","OLT"
"PROASPETI","237119","OLT"
"RAITIU","237121","OLT"
"DANEASA","237125","OLT"
"BERINDEI","237126","OLT"
"CIOFLANU","237127","OLT"
"PESTRA","237128","OLT"
"ZANOAGA","237129","OLT"
"DEVESELU","237130","OLT"
"COMANCA","237131","OLT"
"DOBRETU","237135","OLT"
"CURTISOARA (DOBRETU)","237136","OLT"
"HOREZU","237137","OLT"
"DOBROSLOVENI","237140","OLT"
"FRASINETU","237141","OLT"
"POTOPINU","237142","OLT"
"RESCA","237143","OLT"
"RESCUTA","237144","OLT"
"DOBROTEASA","237145","OLT"
"BATIA","237146","OLT"
"CAMPU MARE","237147","OLT"
"VULPESTI","237148","OLT"
"DOBRUN","237150","OLT"
"BOBU","237151","OLT"
"CHILII","237152","OLT"
"OSICA DE JOS","237153","OLT"
"ROSIENII MARI","237154","OLT"
"ROSIENII MICI","237156","OLT"
"ULMET","237157","OLT"
"DRAGHICENI","237160","OLT"
"GROZAVESTI","237161","OLT"
"LIICENI","237162","OLT"
"FAGETELU","237165","OLT"
"BAGESTI","237166","OLT"
"CHILIA","237167","OLT"
"GRUIU","237168","OLT"
"ISACI","237169","OLT"
"PIELCANI","237171","OLT"
"FALCOIU","237175","OLT"
"CIOROIASU","237176","OLT"
"CIOROIU","237177","OLT"
"FARCASELE","237180","OLT"
"FARCASU DE JOS","237181","OLT"
"GHIMPATI","237182","OLT"
"HOTARANI","237183","OLT"
"GANEASA","237185","OLT"
"DRANOVATU","237186","OLT"
"GRADISTEA","237187","OLT"
"IZVORU","237188","OLT"
"OLTISORU","237189","OLT"
"GARCOV","237190","OLT"
"URSA","237191","OLT"
"GIUVARASTI","237195","OLT"
"GOSTAVATU","237200","OLT"
"SLAVENI","237201","OLT"
"GRADINARI","237205","OLT"
"PETCULESTI","237206","OLT"
"RUNCU MARE","237207","OLT"
"SATU NOU (GRADINARI)","237208","OLT"
"GROJDIBODU","237210","OLT"
"HOTARU","237211","OLT"
"IANCA","237215","OLT"
"POTELU","237216","OLT"
"IANCU JIANU","237220","OLT"
"DOBRICENI","237221","OLT"
"PREOTESTI","237222","OLT"
"ICOANA","237225","OLT"
"FLORU","237226","OLT"
"URSOAIA","237227","OLT"
"IZBICENI","237230","OLT"
"IZVOARELE","237235","OLT"
